Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
81,2624957038,jbanek31,0,135.1,P Yu Darvish P Lucas Giolito OF Christian Yelich SS Bo Bichette OF Ketel Marte 3B Yandy Díaz 1B C.J. Cron 2B Kolten Wong OF Sam Hilliard C Alejandro Kirk,,Ian Happ,OF,3.00%,2
83,2624981916,mjbftball22,0,134.9,P Lucas Giolito P Tyler Glasnow SS Bo Bichette 3B Cavan Biggio 1B Vladimir Guerrero Jr. OF Teoscar Hernández OF Joey Gallo OF Randal Grichuk 2B Nick Solak C Omar Narváez,,Jason Heyward,OF,3.00%,2
84,2624841669,atwinger (4/8),0,134.4,P Lucas Giolito P James Paxton C Willson Contreras SS Bo Bichette 3B Vladimir Guerrero Jr. OF Joey Gallo 1B Nate Lowe OF Lourdes Gurriel Jr. OF David Dahl 2B Nick Solak,,Jurickson Profar,OF,3.00%,0
85,2623942099,hank20 (3/7),0,134.35,P Clayton Kershaw P Lucas Giolito OF Christian Yelich OF Joey Gallo C James McCann 3B Travis Shaw 1B Nate Lowe 2B Jake Cronenworth OF Jackie Bradley Jr. SS Luis Urías,,Geraldo Perdomo,SS,3.00%,7
85,2624303895,bkreider (6/13),0,134.35,P Clayton Kershaw P Lucas Giolito SS Francisco Lindor 1B Pete Alonso C J.T. Realmuto OF Joey Gallo 2B Nick Solak OF Leody Taveras OF Ronald Guzmán 3B Brock Holt,,Francisco Mejía,C,2.76%,5
87,2624199392,Hurliss,0,133.9,P Lucas Giolito P Tyler Glasnow SS Trevor Story OF Ketel Marte 1B Christian Walker OF Joey Gallo OF David Peralta 3B Alec Bohm 2B Nick Solak C Dom Nuñez,,Edwin Ríos,3B,2.76%,19
88,2624870987,anilprao88 (5/13),0,133.45,P Yu Darvish P Clayton Kershaw 1B José Abreu OF Luis Robert OF Alex Verdugo C Yermín Mercedes 2B Leury García 3B Marwin Gonzalez SS Christian Arroyo OF Andrew Vaughn,,Kevin Padlo,1B,2.76%,0
89,2624877055,Patrick_Irish,0,133.3,P Tyler Glasnow P James Paxton 1B Eric Hosmer OF J.D. Martinez 2B Gavin Lux SS Isiah Kiner-Falefa 3B Ryan McMahon OF Michael Conforto OF Randal Grichuk C Yermín Mercedes,,Didi Gregorius,SS,2.53%,17
90,2624870990,anilprao88 (8/13),0,133.25,P Clayton Kershaw P Tyler Glasnow OF Mookie Betts 1B Max Muncy C J.T. Realmuto SS Didi Gregorius 3B Alec Bohm OF Roman Quinn OF Matt Joyce 2B Zach McKinstry,,Carson Kelly,C,2.53%,0
91,2624177725,uhhuhbro (9/13),0,133.1,P Yu Darvish P Lucas Giolito SS Trevor Story C Willson Contreras 3B Ryan McMahon 1B C.J. Cron OF Raimel Tapia OF Garrett Hampson 2B Nick Solak OF Avisaíl García,,Wil Myers,OF,2.53%,8
92,2624109952,bakebomb,0,132.9,P Lucas Giolito P Tyler Glasnow SS Trevor Story OF Charlie Blackmon 2B Marcus Semien 3B Ryan McMahon C Yermín Mercedes OF Raimel Tapia OF Garrett Hampson 1B Ronald Guzmán,,Chase Anderson,P,2.30%,10.25
93,2623925087,youdacao (10/13),0,132.1,P Yu Darvish P Lucas Giolito SS Francisco Lindor C Willson Contreras OF Joey Gallo 1B Nate Lowe OF Michael Conforto OF David Dahl 2B Nick Solak 3B Brock Holt,,Sean Murphy,C,2.30%,0
93,2625047088,BrandonAdams (8/13),0,132.1,P Yu Darvish P Lucas Giolito OF Christian Yelich C J.T. Realmuto SS Bo Bichette 3B Travis Shaw OF Michael Conforto 2B Kolten Wong 1B Daniel Vogelbach OF Matt Joyce,,José Abreu,1B,2.30%,22
95,2624225912,Awesemo (7/13),0,131.9,P Lucas Giolito P Tyler Glasnow OF Christian Yelich OF Randy Arozarena SS Bo Bichette 3B Mike Brosseau OF Jackie Bradley Jr. 2B Kolten Wong 1B Daniel Vogelbach C Omar Narváez,,Luis Robert,OF,2.30%,23
95,2624362668,theWhistlesGoWooo (11/13),0,131.9,P Lucas Giolito P Tyler Glasnow OF Christian Yelich OF Randy Arozarena SS Bo Bichette 3B Mike Brosseau OF Jackie Bradley Jr. 2B Kolten Wong 1B Daniel Vogelbach C Omar Narváez,,Andrew Vaughn,1B,2.30%,11
95,2624983767,BigPenguin (2/4),0,131.9,P Lucas Giolito P Tyler Glasnow OF Christian Yelich SS Javier Báez 1B Pete Alonso 3B Travis Shaw OF Jackie Bradley Jr. OF Avisaíl García C Omar Narváez 2B Jed Lowrie,,Mike Zunino,C,2.07%,7
98,2624896587,Xralius (2/2),0,131.45,P Yu Darvish P Clayton Kershaw SS Bo Bichette 3B Cavan Biggio 1B Vladimir Guerrero Jr. OF Joey Gallo OF David Dahl C Jonah Heim 2B Nick Solak OF Leody Taveras,,Christian Arroyo,2B,2.07%,7
99,2624225916,Awesemo (11/13),0,131.35,P Yu Darvish P Freddy Peralta SS Corey Seager OF Christian Yelich OF Dominic Smith 3B Travis Shaw OF Michael Conforto 2B Kolten Wong 1B Daniel Vogelbach C Omar Narváez,,Marcus Stroman,P,2.07%,17.9
99,2625047084,BrandonAdams (4/13),0,131.35,P Yu Darvish P Freddy Peralta 1B Pete Alonso C J.T. Realmuto SS Bo Bichette 3B Cavan Biggio OF Joey Gallo OF Michael Conforto 2B Kolten Wong OF Matt Joyce,,Justin Turner,3B,2.07%,10
101,2623925089,youdacao (12/13),0,131.1,P Yu Darvish P Lucas Giolito SS Francisco Lindor 1B Pete Alonso 3B J.D. Davis OF Brandon Nimmo OF Michael Conforto 2B Kolten Wong OF Avisaíl García C Omar Narváez,,Chris Bassitt,P,1.84%,6.9
101,2624850796,isupol (3/4),0,131.1,P Yu Darvish P Lucas Giolito SS Francisco Lindor 1B Dominic Smith 3B Travis Shaw OF Brandon Nimmo OF Michael Conforto 2B Jeff McNeil OF Jackie Bradley Jr. C Omar Narváez,,Mark Canha,OF,1.61%,0
103,2624564159,redmen130 (1/3),0,130.9,P Lucas Giolito P Tyler Glasnow SS Francisco Lindor 1B Pete Alonso OF Joey Gallo OF Dominic Smith OF Michael Conforto 2B Jeff McNeil 3B Alec Bohm C Omar Narváez,,Luis Urías,3B,1.61%,3
103,2625057457,scrosby12,0,130.9,P Lucas Giolito P Tyler Glasnow OF Randy Arozarena SS Bo Bichette 1B Mike Brosseau OF Brandon Nimmo 3B Yandy Díaz OF Michael Conforto C Francisco Mejía 2B Ha-Seong Kim,,Tanner Roark,P,1.38%,-2.85
105,2625022733,DroseSucks (1/2),0,130.25,P Lucas Giolito P Freddy Peralta SS Francisco Lindor 1B Pete Alonso OF Ketel Marte 3B Cavan Biggio OF Brandon Nimmo OF Michael Conforto 2B Eduardo Escobar C Alejandro Kirk,,Matt Chapman,3B,1.38%,0
106,2624850794,isupol (1/4),0,130.1,P Yu Darvish P Lucas Giolito SS Francisco Lindor OF Dominic Smith C James McCann 3B Travis Shaw OF Brandon Nimmo OF Michael Conforto 2B Kolten Wong 1B Daniel Vogelbach,,Ramón Laureano,OF,1.38%,15
106,2624923459,dahladino,0,130.1,P Yu Darvish P Lucas Giolito SS Bo Bichette 2B Marcus Semien OF Teoscar Hernández OF Joey Gallo 1B Nate Lowe OF Randal Grichuk 3B Brock Holt C Alejandro Kirk,,Yoán Moncada,3B,1.38%,6
108,2623906507,BigPenguin (1/4),0,129.9,P Lucas Giolito P Tyler Glasnow SS Bo Bichette 3B Cavan Biggio 2B Marcus Semien OF Joey Gallo 1B Nate Lowe OF Lourdes Gurriel Jr. OF David Dahl C Alejandro Kirk,,J.D. Martinez,OF,1.38%,16
108,2624193844,JoeMixonsGirlfriend,0,129.9,P Lucas Giolito P Tyler Glasnow OF Christian Yelich SS Bo Bichette 3B Vladimir Guerrero Jr. OF Joey Gallo OF David Dahl 2B Kolten Wong 1B Rowdy Tellez C Omar Narváez,,Adam Eaton,OF,1.38%,11
110,2624645282,mattmann91,0,129.65,P Lucas Giolito P Adbert Alzolay 3B Manny Machado SS Francisco Lindor 1B Pete Alonso OF Dominic Smith OF Brandon Nimmo OF Michael Conforto C Victor Caratini 2B Ha-Seong Kim,,AJ Pollock,OF,1.38%,5
111,2624896586,Xralius (1/2),0,129.45,P Yu Darvish P Clayton Kershaw OF Christian Yelich SS Bo Bichette 3B Cavan Biggio OF Randal Grichuk OF Jackie Bradley Jr. 2B Kolten Wong 1B Daniel Vogelbach C Omar Narváez,,Wilmer Flores,3B,1.15%,0
112,2624944099,cheeseisgood (3/4),0,129.35,P Clayton Kershaw P Lucas Giolito SS Francisco Lindor 1B Pete Alonso 3B Travis Shaw OF Brandon Nimmo OF Michael Conforto 2B Jeff McNeil OF Jackie Bradley Jr. C Alejandro Kirk,,Mike Yastrzemski,OF,1.15%,7
113,2623901742,reztes757 (1/4),0,129.1,P Yu Darvish P Lucas Giolito 3B Matt Chapman OF Joey Gallo OF Mark Canha SS Isiah Kiner-Falefa 1B Nate Lowe OF Ramón Laureano C Sean Murphy 2B Nick Solak,,Nick Madrigal,2B,1.15%,12
113,2624072895,ricky0321,0,129.1,P Yu Darvish P Lucas Giolito 1B José Abreu OF Luis Robert 3B Yoán Moncada OF Joey Gallo C Yermín Mercedes 2B Nick Madrigal OF Matt Joyce SS Ha-Seong Kim,,Leody Taveras,OF,0.92%,3
113,2624301546,PetrGibbons (8/10),0,129.1,P Yu Darvish P Lucas Giolito OF Ketel Marte 1B Christian Walker 3B Asdrúbal Cabrera SS Willy Adames 2B Eduardo Escobar OF David Peralta OF Randal Grichuk C Alejandro Kirk,,Buster Posey,C,0.92%,3
116,2623732903,supremexjp,0,128.9,P Lucas Giolito P Tyler Glasnow SS Francisco Lindor 1B Pete Alonso OF Dominic Smith OF Brandon Nimmo 3B Yandy Díaz OF Michael Conforto 2B Jake Cronenworth C Alejandro Kirk,,Alex Dickerson,OF,0.92%,0
117,2624850795,isupol (2/4),0,128.35,P Clayton Kershaw P Lucas Giolito OF Christian Yelich SS Francisco Lindor OF Dominic Smith 3B Travis Shaw 2B Jeff McNeil OF Jackie Bradley Jr. 1B Daniel Vogelbach C Omar Narváez,,David Bote,2B,0.92%,0
118,2624122914,mattccosta,0,128.3,P Lucas Giolito P Germán Márquez OF Christian Yelich SS Francisco Lindor 1B Pete Alonso 3B J.D. Davis OF Brandon Nimmo OF Michael Conforto 2B Kolten Wong C Omar Narváez,,Evan Longoria,3B,0.69%,0
119,2624157926,IamPGM (2/3),0,128.25,P Lucas Giolito P Chase Anderson SS Corey Seager OF Christian Yelich OF Ketel Marte 1B Christian Walker 3B Asdrúbal Cabrera OF David Peralta 2B Kolten Wong C Omar Narváez,,Alex Verdugo,OF,0.69%,13
120,2624243068,pocktchnge,0,128.1,P Yu Darvish P Lucas Giolito 3B Vladimir Guerrero Jr. OF Teoscar Hernández OF Joey Gallo SS Isiah Kiner-Falefa OF Manuel Margot 1B Nate Lowe 2B Nick Solak C Alejandro Kirk,,Brandon Belt,1B,0.69%,0
120,2624339103,bric75 (4/8),0,128.1,P Yu Darvish P Lucas Giolito SS Bo Bichette 3B J.D. Davis OF Dominic Smith C James McCann OF Brandon Nimmo 2B Jeff McNeil OF Randal Grichuk 1B Kevin Padlo,,Luke Weaver,P,0.69%,10.35
122,2624976334,B_Luis26,0,126.9,P Lucas Giolito P Tyler Glasnow OF Bryce Harper 3B Vladimir Guerrero Jr. OF Joey Gallo SS Isiah Kiner-Falefa 1B Nate Lowe OF David Dahl C Jonah Heim 2B Zach McKinstry,,Jed Lowrie,2B,0.69%,10
123,2623925080,youdacao (3/13),0,126.1,P Yu Darvish P Lucas Giolito SS Trevor Story OF Ketel Marte 3B Travis Shaw OF David Peralta OF Jackie Bradley Jr. 2B Kolten Wong 1B Daniel Vogelbach C Omar Narváez,,Luis Torrens,C,0.46%,3
123,2624628417,clothsofheaven (1/4),0,126.1,P Yu Darvish P Lucas Giolito SS Trevor Story 3B Cavan Biggio OF Joey Gallo 1B Nate Lowe OF David Peralta 2B Garrett Hampson C Dom Nuñez OF Ronald Guzmán,,Jean Segura,2B,0.46%,6
123,2624733617,royalfan,0,126.1,P Yu Darvish P Lucas Giolito OF Randy Arozarena SS Bo Bichette OF Joey Gallo 3B Yandy Díaz OF Michael Conforto 2B Jake Cronenworth 1B Daniel Vogelbach C Omar Narváez,,Brad Miller,1B,0.46%,0
123,2624922398,Agoraphobia,0,126.1,P Yu Darvish P Lucas Giolito SS Bo Bichette 2B Marcus Semien 3B Vladimir Guerrero Jr. OF Joey Gallo 1B Nate Lowe OF David Dahl OF Avisaíl García C Alejandro Kirk,,Austin Barnes,C,0.46%,10
127,2624821341,UPLIFTINGTHESPIRIT (1/2),0,125.9,P Lucas Giolito P Marcus Stroman 1B Max Muncy OF J.D. Martinez OF Ketel Marte SS Isiah Kiner-Falefa 2B Jake Cronenworth C Yermín Mercedes OF Franchy Cordero 3B Brock Holt,,Ty France,2B,0.46%,13
128,2625010778,gunstar50,0,125.45,P Yu Darvish P Clayton Kershaw SS Bo Bichette 3B Vladimir Guerrero Jr. OF Tommy Pham OF Joc Pederson OF Brandon Nimmo 1B C.J. Cron 2B Garrett Hampson C Dom Nuñez,,Mitch Haniger,OF,0.46%,9
129,2623997943,GambleCampbell (7/13),0,125.35,P Clayton Kershaw P Lucas Giolito 1B Anthony Rizzo C Willson Contreras SS Bo Bichette OF Joc Pederson OF Jason Heyward OF David Dahl 2B Nick Solak 3B Brock Holt,,Evan White,1B,0.46%,0
130,2624339101,bric75 (2/8),0,125.1,P Yu Darvish P Lucas Giolito SS Trevor Story OF Teoscar Hernández 3B Ryan McMahon 1B C.J. Cron OF Randal Grichuk C Yermín Mercedes OF Raimel Tapia 2B Garrett Hampson,,Marwin Gonzalez,2B,0.46%,0
131,2623997939,GambleCampbell (3/13),0,124.35,P Clayton Kershaw P Lucas Giolito OF Christian Yelich SS Bo Bichette 3B Cavan Biggio 2B Marcus Semien OF David Dahl OF Avisaíl García 1B Daniel Vogelbach C Omar Narváez,,Martín Pérez,P,0.46%,12.45
131,2624079990,bdiddy92,0,124.35,P Yu Darvish P Freddy Peralta SS Francisco Lindor 1B Pete Alonso OF Joey Gallo OF Dominic Smith C James McCann OF Michael Conforto 3B Eduardo Escobar 2B Ha-Seong Kim,,Brandon Crawford,SS,0.46%,14
133,2624841672,atwinger (7/8),0,124.3,P Lucas Giolito P Germán Márquez OF Christian Yelich SS Bo Bichette 2B Marcus Semien 1B Vladimir Guerrero Jr. OF Teoscar Hernández 3B Travis Shaw OF Lourdes Gurriel Jr. C Omar Narváez,,Franchy Cordero,OF,0.46%,5
134,2623966197,hank20 (5/7),0,124.15,P Freddy Peralta P Chris Bassitt 3B Manny Machado SS Trevor Story OF Christian Yelich OF Charlie Blackmon 2B Ryan McMahon 1B C.J. Cron OF Raimel Tapia C Omar Narváez,,Roman Quinn,OF,0.46%,2
135,2623978900,TheGuch16,0,124.1,P Yu Darvish P Lucas Giolito 1B José Abreu 3B Asdrúbal Cabrera OF Brandon Nimmo 2B Eduardo Escobar OF David Peralta C Yermín Mercedes OF Raimel Tapia SS Christian Arroyo,,Dane Dunning,P,0.46%,23.45
135,2624339107,bric75 (8/8),0,124.1,P Yu Darvish P Lucas Giolito 1B Pete Alonso 3B J.D. Davis OF Dominic Smith C James McCann OF Lourdes Gurriel Jr. OF Michael Conforto 2B Jake Cronenworth SS Geraldo Perdomo,,Jake Fraley,OF,0.23%,7
135,2624713173,jmc122 (1/2),0,124.1,P Yu Darvish P Lucas Giolito OF Randy Arozarena OF Joey Gallo C James McCann 3B Yandy Díaz 1B Nate Lowe 2B Jake Cronenworth OF David Dahl SS Ha-Seong Kim,,Austin Slater,OF,0.23%,3
135,2625051851,12bucks,0,124.1,P Yu Darvish P Lucas Giolito OF Charlie Blackmon 3B Cavan Biggio SS Didi Gregorius OF Joey Gallo OF Michael Conforto 2B Nick Solak C Dom Nuñez 1B Ronald Guzmán,,Xander Bogaerts,SS,0.23%,12
139,2624933453,cheeseisgood (2/4),0,123.9,P Lucas Giolito P Tyler Glasnow SS Trevor Story OF Charlie Blackmon OF Teoscar Hernández 3B Ryan McMahon 1B C.J. Cron OF Randal Grichuk 2B Garrett Hampson C Alejandro Kirk,,Christian Vázquez,C,0.23%,21
140,2624884476,mbell3399,0,123.65,P Clayton Kershaw P Germán Márquez OF Bryce Harper 1B Vladimir Guerrero Jr. 3B Mike Brosseau OF Teoscar Hernández OF Joey Gallo C James McCann 2B Ryan McMahon SS Christian Arroyo,,Aaron Sanchez,P,0.23%,13.65
141,2624216583,Awesemo (1/13),0,123.25,P Clayton Kershaw P Tyler Glasnow OF Mookie Betts OF Randy Arozarena 3B Mike Brosseau SS Willy Adames C Francisco Mejía OF Raimel Tapia 2B Kolten Wong 1B Kevin Padlo,,Kyle Seager,3B,0.23%,2
142,2624146554,mrgoodseats (2/3),0,123.1,P Yu Darvish P Lucas Giolito OF Christian Yelich SS Bo Bichette 3B Vladimir Guerrero Jr. OF Joey Gallo 2B Kolten Wong OF Avisaíl García 1B Daniel Vogelbach C Omar Narváez,,Hunter Renfroe,OF,0.23%,7
142,2624216617,ejs39861,0,123.1,P Yu Darvish P Lucas Giolito OF Christian Yelich SS Bo Bichette 3B Vladimir Guerrero Jr. OF Joey Gallo 2B Kolten Wong OF Avisaíl García 1B Daniel Vogelbach C Omar Narváez,,Elvis Andrus,SS,0.23%,0
144,2624620605,ehafner (5/5),0,122.9,P Lucas Giolito P Tyler Glasnow OF Christian Yelich SS Bo Bichette 3B Vladimir Guerrero Jr. OF Teoscar Hernández 2B Kolten Wong 1B Rowdy Tellez OF Avisaíl García C Omar Narváez,,Rafael Devers,3B,0.23%,8
144,2625109011,russelld07 (3/3),0,122.9,P Lucas Giolito P Tyler Glasnow OF Christian Yelich OF Ian Happ SS Bo Bichette OF Joey Gallo 3B Travis Shaw 2B Kolten Wong 1B Daniel Vogelbach C Alejandro Kirk,,Zack Collins,C,0.23%,23
146,2624632135,royemunson (2/2),0,122.4,P Lucas Giolito P James Paxton 3B Manny Machado OF Wil Myers OF Joey Gallo SS Isiah Kiner-Falefa 1B Nate Lowe 2B Jake Cronenworth OF David Dahl C Omar Narváez,,Leury García,2B,0.23%,0
147,2624176788,WeAreKC,0,122.1,P Yu Darvish P Lucas Giolito SS Bo Bichette 3B Vladimir Guerrero Jr. OF Joey Gallo OF David Peralta 1B C.J. Cron C Jonah Heim OF Raimel Tapia 2B Nick Solak,,José Marmolejos,OF,0.23%,2
148,2624225915,Awesemo (10/13),0,121.9,P Lucas Giolito P Tyler Glasnow 2B Brandon Lowe OF Ketel Marte 1B Christian Walker 3B Mike Brosseau OF Manuel Margot C Yermín Mercedes OF Pavin Smith SS Geraldo Perdomo,,,
148,2624293053,mrcpuguru (1/4),0,121.9,P Lucas Giolito P Tyler Glasnow SS Corey Seager 1B Max Muncy 2B Gavin Lux 3B Edwin Ríos OF Raimel Tapia OF Garrett Hampson C Omar Narváez OF Zach McKinstry,,,
150,2625051977,marcf,0,121.45,P Lucas Giolito P Dane Dunning OF Christian Yelich SS Francisco Lindor OF Randy Arozarena 3B Mike Brosseau OF Dominic Smith 1B Yandy Díaz 2B Kolten Wong C Omar Narváez,,,
151,2624841671,atwinger (6/8),0,121.4,P Yu Darvish P Germán Márquez 3B Kris Bryant SS Javier Báez C Willson Contreras OF Joey Gallo 1B Nate Lowe OF David Dahl 2B Nick Solak OF Ronald Guzmán,,,
152,2624286846,tastefultides,0,121.35,P Clayton Kershaw P Lucas Giolito SS Bo Bichette 3B Cavan Biggio 1B Vladimir Guerrero Jr. OF Teoscar Hernández OF Joey Gallo OF David Dahl 2B Nick Solak C Alejandro Kirk,,,
153,2624052560,dandydon,0,121.3,P Lucas Giolito P Germán Márquez OF Christian Yelich 1B Pete Alonso SS Bo Bichette 3B Cavan Biggio 2B Marcus Semien OF Teoscar Hernández OF Sam Hilliard C Alejandro Kirk,,,
154,2624204354,BigT44,0,121.1,P Yu Darvish P Lucas Giolito SS Francisco Lindor 1B Pete Alonso 2B Jean Segura C James McCann OF Brandon Nimmo OF Michael Conforto 3B Alec Bohm OF Matt Joyce,,,
155,2624273147,fjbourne (5/7),0,121,P Yu Darvish P Tyler Glasnow OF Mookie Betts 3B Manny Machado OF Tommy Pham 2B Jake Cronenworth C Victor Caratini OF Garrett Hampson 1B Daniel Vogelbach SS Ha-Seong Kim,,,
156,2625002593,BigPenguin (4/4),0,120.9,P Lucas Giolito P Tyler Glasnow SS Francisco Lindor 1B Pete Alonso 3B J.D. Davis OF Dominic Smith OF Mark Canha C James McCann 2B Jed Lowrie OF Matt Joyce,,,
157,2625040019,BrandonAdams (1/13),0,120.55,P Freddy Peralta P Germán Márquez OF J.D. Martinez C J.T. Realmuto SS Bo Bichette 2B Marcus Semien 1B Vladimir Guerrero Jr. OF Teoscar Hernández 3B Travis Shaw OF Lourdes Gurriel Jr.,,,
158,2624234547,sirmalcolm,0,120.4,P Lucas Giolito P James Paxton OF Christian Yelich SS Francisco Lindor 1B Pete Alonso 3B Travis Shaw OF Michael Conforto OF Jackie Bradley Jr. 2B Kolten Wong C Omar Narváez,,,
159,2625021703,champsarehere,0,120,P Yu Darvish P Tyler Glasnow SS Trevor Story OF Charlie Blackmon OF Manuel Margot 3B Yandy Díaz OF David Dahl C Jonah Heim 2B Nick Solak 1B Ronald Guzmán,,,
160,2625008593,clivebixby,0,119.9,P Lucas Giolito P Tyler Glasnow SS Francisco Lindor 1B Pete Alonso OF Joey Gallo OF Dominic Smith 3B Yandy Díaz OF Michael Conforto 2B Kolten Wong C Alejandro Kirk,,,
161,2624671078,giantsquid,0,119.5,P Yu Darvish P James Paxton OF Christian Yelich 1B Pete Alonso SS Bo Bichette 3B Vladimir Guerrero Jr. OF Jackie Bradley Jr. 2B Kolten Wong OF Avisaíl García C Omar Narváez,,,
162,2624834930,ARaven52,0,119.4,P Lucas Giolito P James Paxton SS Trevor Story C J.T. Realmuto OF Ketel Marte 3B Ryan McMahon OF David Peralta 1B C.J. Cron OF Raimel Tapia 2B Garrett Hampson,,,
163,2624177721,uhhuhbro (5/13),0,119.35,P Clayton Kershaw P Lucas Giolito OF Randy Arozarena C Mike Zunino OF Manuel Margot 3B Yandy Díaz SS Willy Adames 1B C.J. Cron OF David Dahl 2B Nick Solak,,,
